Sampling_code,Date_Time_Enumerated,Sample_Name,Test,Dilution,Plating_Replicate,Count,Photo_on_labserver_date?,Comments
0922_B,"2022_10_09, 11:35AM",D12_2,GN,10^-6,1,150,"2022_10_09, 8:53AM",Enumerated 24 hours late
0922_B,"2022_10_09, 11:35AM",D12_2,GN,10^-6,2,169,"2022_10_09, 8:53AM",Enumerated 24 hours late
0922_B,"2022_10_09, 11:35AM",D12_3,GN,10^-6,1,110,"2022_10_09, 8:53AM",Enumerated 24 hours late
0922_B,"2022_10_09, 11:35AM",D12_3,GN,10^-6,2,97,"2022_10_09, 8:53AM",Enumerated 24 hours late
0922_B,"2022_10_16, 11:35AM",D12_1,PC,10^-6,1,270,"2022_10_18, 2:09PM",
0922_B,"2022_10_16, 11:35AM",D12_1,PC,10^-6,2,231,"2022_10_18, 2:09PM",
0922_B,"2022_10_16, 11:35AM",D12_2,PC,10^-6,1,275,"2022_10_18, 2:09PM",
0922_B,"2022_10_16, 11:35AM",D12_2,PC,10^-6,2,226,"2022_10_18, 2:09PM",
0922_B,"2022_10_16, 11:35AM",D12_3,PC,10^-6,1,193,"2022_10_18, 2:09PM",
0922_B,"2022_10_16, 11:35AM",D12_3,PC,10^-6,2,209,"2022_10_18, 2:09PM",
0922_B,"2022_10_09, 11:35AM",D12_NC,APC,NA,NA,1,"2022_10_09, 8:53AM",Enumerated 24 hours late; Froze down the isolate found on this plate.
0922_B,"2022_10_09, 11:35AM",D12_NC,GN,NA,NA,0,"2022_10_09, 8:53AM",Enumerated 24 hours late
0922_B,"2022_10_16, 11:35AM",D12_NC,PC,NA,NA,0,"2022_10_18, 2:09PM",
0922_B,"2022_10_13, 10:40AM",D17_1,APC,10^-7,1,46,"2022_10_13, 7:59PM",
0922_B,"2022_10_13, 10:40AM",D17_1,APC,10^-7,2,49,"2022_10_13, 7:59PM",
0922_B,"2022_10_13, 10:40AM",D17_2,APC,10^-7,1,131,"2022_10_13, 7:59PM",
0922_B,"2022_10_13, 10:40AM",D17_2,APC,10^-7,2,127,"2022_10_13, 7:59PM",
0922_B,"2022_10_13, 10:40AM",D17_3,APC,10^-7,1,69,"2022_10_13, 7:59PM",
0922_B,"2022_10_13, 10:40AM",D17_3,APC,10^-7,2,70,"2022_10_13, 7:59PM",
0922_B,"2022_10_13, 10:40AM",D17_1,GN,10^-7,1,33,"2022_10_13, 7:55PM",
0922_B,"2022_10_13, 10:40AM",D17_1,GN,10^-7,2,38,"2022_10_13, 7:55PM",
0922_B,"2022_10_13, 10:40AM",D17_2,GN,10^-7,1,70,"2022_10_13, 7:55PM",
0922_B,"2022_10_13, 10:40AM",D17_2,GN,10^-7,2,75,"2022_10_13, 7:55PM",
0922_B,"2022_10_13, 10:40AM",D17_3,GN,10^-7,1,51,"2022_10_13, 7:55PM",
0922_B,"2022_10_13, 10:40AM",D17_3,GN,10^-7,2,32,"2022_10_13, 7:55PM",
0922_B,"2022_10_21, 11:00AM",D17_1,PC,10^-7,1,68,"2022_10_21, 12:15PM",
0922_B,"2022_10_21, 11:00AM",D17_1,PC,10^-7,2,54,"2022_10_21, 12:15PM",
0922_B,"2022_10_21, 11:00AM",D17_2,PC,10^-7,1,176,"2022_10_21, 12:15PM",
0922_B,"2022_10_21, 11:00AM",D17_2,PC,10^-7,2,165,"2022_10_21, 12:15PM",
0922_B,"2022_10_21, 11:00AM",D17_3,PC,10^-7,1,73,"2022_10_21, 12:15PM",
0922_B,"2022_10_21, 11:00AM",D17_3,PC,10^-7,2,77,"2022_10_21, 12:15PM",
0922_B,"2022_10_13, 10:40AM",D17_NC,APC,NA,NA,0,"2022_10_13, 7:59PM",
0922_B,"2022_10_13, 10:40AM",D17_NC,GN,NA,NA,0,"2022_10_13, 7:55PM",
0922_B,"2022_10_21, 11:00AM",D17_NC,PC,NA,NA,0,"2022_10_21, 12:15PM",
0922_B,"2022_10_18, 11:35AM",D22_1,APC,10^-6,1,306,"2022_10_18, 2:28PM",
0922_B,"2022_10_18, 11:35AM",D22_1,APC,10^-6,2,310,"2022_10_18, 2:28PM",
0922_B,"2022_10_18, 11:35AM",D22_2,APC,10^-7,1,167,"2022_10_18, 2:28PM",Gel partially liquified. Estimated count: 20*(13+7+5)/3
0922_B,"2022_10_18, 11:35AM",D22_2,APC,10^-7,2,163,"2022_10_18, 2:28PM",
0922_B,"2022_10_18, 11:35AM",D22_3,APC,10^-7,1,252,"2022_10_18, 2:28PM",
0922_B,"2022_10_18, 11:35AM",D22_3,APC,10^-7,2,250,"2022_10_18, 2:28PM",
0922_B,"2022_10_18, 11:35AM",D22_1,GN,10^-7,1,25,"2022_10_18, 2:28PM",
0922_B,"2022_10_18, 11:35AM",D22_1,GN,10^-7,2,24,"2022_10_18, 2:28PM",
0922_B,"2022_10_18, 11:35AM",D22_2,GN,10^-8,1,11,"2022_10_18, 2:28PM",
0922_B,"2022_10_18, 11:35AM",D22_2,GN,10^-8,2,9,"2022_10_18, 2:28PM",
0922_B,"2022_10_18, 11:35AM",D22_3,GN,10^-8,1,15,"2022_10_18, 2:28PM",
0922_B,"2022_10_18, 11:35AM",D22_3,GN,10^-8,2,15,"2022_10_18, 2:28PM",
0922_B,"2022_10_26, 11:15AM",D22_1,PC,10^-7,1,45,"2022_10_26, 11:34AM",
0922_B,"2022_10_26, 11:15AM",D22_1,PC,10^-7,2,39,"2022_10_26, 11:34AM",
0922_B,"2022_10_26, 11:15AM",D22_2,PC,10^-7,1,168,"2022_10_26, 11:34AM",
0922_B,"2022_10_26, 11:15AM",D22_2,PC,10^-7,2,179,"2022_10_26, 11:34AM",
0922_B,"2022_10_26, 11:15AM",D22_3,PC,10^-7,1,260,"2022_10_26, 11:34AM",
0922_B,"2022_10_26, 11:15AM",D22_3,PC,10^-7,2,258,"2022_10_26, 11:34AM",
0922_B,"2022_10_18, 11:35AM",D22_NC,APC,NA,NA,0,"2022_10_18, 2:28PM",
0922_B,"2022_10_18, 11:35AM",D22_NC,GN,NA,NA,0,"2022_10_18, 2:28PM",
0922_B,"2022_10_26, 11:15AM",D22_NC,PC,NA,NA,0,"2022_10_26, 11:34AM",
1022_A,"2022_10_07, 11:54AM",H_1,APC,10^-3,1,30,"2022_10_07, 12:21PM",
1022_A,"2022_10_07, 11:54AM",H_1,APC,10^-3,2,37,"2022_10_07, 12:21PM",
1022_A,"2022_10_07, 11:54AM",H_2,APC,10^-3,1,35,"2022_10_07, 12:21PM",
1022_A,"2022_10_07, 11:54AM",H_2,APC,10^-3,2,41,"2022_10_07, 12:21PM",
1022_A,"2022_10_07, 11:54AM",H_3,APC,10^-3,1,35,"2022_10_07, 12:21PM",
1022_A,"2022_10_07, 11:54AM",H_3,APC,10^-3,2,30,"2022_10_07, 12:21PM",
1022_A,"2022_10_07, 11:54AM",H_1,GN,10^-2,1,78,"2022_10_07, 12:21PM",
1022_A,"2022_10_07, 11:54AM",H_1,GN,10^-2,2,93,"2022_10_07, 12:21PM",
1022_A,"2022_10_07, 11:54AM",H_2,GN,10^-2,1,63,"2022_10_07, 12:21PM",
1022_A,"2022_10_07, 11:54AM",H_2,GN,10^-2,2,63,"2022_10_07, 12:21PM",
1022_A,"2022_10_07, 11:54AM",H_3,GN,10^-2,1,55,"2022_10_07, 12:21PM",
1022_A,"2022_10_07, 11:54AM",H_3,GN,10^-2,2,59,"2022_10_07, 12:21PM",
1022_A,"2022_10_15, 12:10PM",H_1,PC,10^-2,1,148,"2022_10_18, 2:06PM",
1022_A,"2022_10_15, 12:10PM",H_1,PC,10^-2,2,162,"2022_10_18, 2:06PM",
1022_A,"2022_10_15, 12:10PM",H_2,PC,10^-2,1,61,"2022_10_18, 2:06PM",
1022_A,"2022_10_15, 12:10PM",H_2,PC,10^-2,2,79,"2022_10_18, 2:06PM",
1022_A,"2022_10_15, 12:10PM",H_3,PC,10^-2,1,121,"2022_10_18, 2:06PM",
1022_A,"2022_10_15, 12:10PM",H_3,PC,10^-2,2,121,"2022_10_18, 2:06PM",
1022_A,"2022_10_07, 11:54AM",H_NC,APC,NA,NA,0,"2022_10_07, 12:21PM",
1022_A,"2022_10_07, 11:54AM",H_NC,GN,NA,NA,0,"2022_10_07, 12:21PM",
1022_A,"2022_10_15, 12:10PM",H_NC,PC,NA,NA,0,"2022_10_18, 2:06PM",
1022_A,"2022_10_17, 3:20PM",DI_1,APC,10^-5,1,141,"2022_10_18, 2:14PM",
1022_A,"2022_10_17, 3:20PM",DI_1,APC,10^-5,2,158,"2022_10_18, 2:14PM",
1022_A,"2022_10_17, 3:20PM",DI_2,APC,10^-4,1,247,"2022_10_18, 2:14PM",
1022_A,"2022_10_17, 3:20PM",DI_2,APC,10^-4,2,243,"2022_10_18, 2:14PM",
1022_A,"2022_10_17, 3:20PM",DI_3,APC,10^-5,1,43,"2022_10_18, 2:14PM",
1022_A,"2022_10_17, 3:20PM",DI_3,APC,10^-5,2,49,"2022_10_18, 2:14PM",
1022_A,"2022_10_17, 3:20PM",DI_1,GN,10^-5,1,69,"2022_10_18, 2:14PM",
1022_A,"2022_10_17, 3:20PM",DI_1,GN,10^-5,2,73,"2022_10_18, 2:14PM",
1022_A,"2022_10_17, 3:20PM",DI_2,GN,10^-4,1,134,"2022_10_18, 2:14PM",
1022_A,"2022_10_17, 3:20PM",DI_2,GN,10^-4,2,121,"2022_10_18, 2:14PM",
1022_A,"2022_10_17, 3:20PM",DI_3,GN,10^-5,1,21,"2022_10_18, 2:14PM",
1022_A,"2022_10_17, 3:20PM",DI_3,GN,10^-5,2,23,"2022_10_18, 2:14PM",
1022_A,"2022_10_25, 10:00AM",DI_1,PC,10^-5,1,93,"2022_10_25, 10:30AM",
1022_A,"2022_10_25, 10:00AM",DI_1,PC,10^-5,2,46,"2022_10_25, 10:30AM",
1022_A,"2022_10_25, 10:00AM",DI_2,PC,10^-4,1,211,"2022_10_25, 10:30AM",
1022_A,"2022_10_25, 10:00AM",DI_2,PC,10^-4,2,190,"2022_10_25, 10:30AM",
1022_A,"2022_10_25, 10:00AM",DI_3,PC,10^-5,1,30,"2022_10_25, 10:30AM",
1022_A,"2022_10_25, 10:00AM",DI_3,PC,10^-5,2,46,"2022_10_25, 10:30AM",
1022_A,"2022_10_17, 3:20PM",DI_NC,APC,NA,NA,0,"2022_10_18, 2:14PM",
1022_A,"2022_10_17, 3:20PM",DI_NC,GN,NA,NA,0,"2022_10_18, 2:14PM",
1022_A,"2022_10_25, 10:00AM",DI_NC,PC,NA,NA,0,"2022_10_25, 10:30AM",
1022_A,"2022_10_22, 10:33AM",D7_1,APC,10^-6,1,99,"2022_10_27, 12:43PM",
1022_A,"2022_10_22, 10:33AM",D7_1,APC,10^-6,2,103,"2022_10_27, 12:43PM",
1022_A,"2022_10_22, 10:33AM",D7_2,APC,10^-6,1,122,"2022_10_27, 12:43PM",
1022_A,"2022_10_22, 10:33AM",D7_2,APC,10^-6,2,111,"2022_10_27, 12:43PM",
1022_A,"2022_10_22, 10:33AM",D7_3,APC,10^-6,1,100,"2022_10_27, 12:43PM",
1022_A,"2022_10_22, 10:33AM",D7_3,APC,10^-6,2,89,"2022_10_27, 12:43PM",
1022_A,"2022_10_22, 10:33AM",D7_1,GN,10^-6,1,53,"2022_10_27, 12:43PM",
1022_A,"2022_10_22, 10:33AM",D7_1,GN,10^-6,2,64,"2022_10_27, 12:43PM",
1022_A,"2022_10_22, 10:33AM",D7_2,GN,10^-6,1,76,"2022_10_27, 12:43PM",
1022_A,"2022_10_22, 10:33AM",D7_2,GN,10^-6,2,74,"2022_10_27, 12:43PM",
1022_A,"2022_10_22, 10:33AM",D7_3,GN,10^-6,1,49,"2022_10_27, 12:43PM",
1022_A,"2022_10_22, 10:33AM",D7_3,GN,10^-6,2,57,"2022_10_27, 12:43PM",
1022_A,"2022_10_30, 11:10AM",D7_1,PC,10^-6,1,158,"2022_10_31, 9:47AM",
1022_A,"2022_10_30, 11:10AM",D7_1,PC,10^-6,2,163,"2022_10_31, 9:47AM",
1022_A,"2022_10_30, 11:10AM",D7_2,PC,10^-6,1,163,"2022_10_31, 9:47AM",
1022_A,"2022_10_30, 11:10AM",D7_2,PC,10^-6,2,194,"2022_10_31, 9:47AM",
1022_A,"2022_10_30, 11:10AM",D7_3,PC,10^-6,1,187,"2022_10_31, 9:47AM",
1022_A,"2022_10_30, 11:10AM",D7_3,PC,10^-6,2,200,"2022_10_31, 9:47AM",
1022_A,"2022_10_22, 10:33AM",D7_NC,APC,NA,NA,0,"2022_10_27, 12:43PM",
1022_A,"2022_10_22, 10:33AM",D7_NC,GN,NA,NA,0,"2022_10_27, 12:43PM",
1022_A,"2022_10_30, 11:10AM",D7_NC,PC,NA,NA,0,"2022_10_31, 9:47AM",
1022_A,"2022_10_27, 9:40AM",D12_1,APC,10^-7,1,84,"2022_10_27, 12:48PM",
1022_A,"2022_10_27, 9:40AM",D12_1,APC,10^-7,2,101,"2022_10_27, 12:48PM",
1022_A,"2022_10_27, 9:40AM",D12_2,APC,10^-7,1,43,"2022_10_27, 12:48PM",
1022_A,"2022_10_27, 9:40AM",D12_2,APC,10^-7,2,45,"2022_10_27, 12:48PM",
1022_A,"2022_10_27, 9:40AM",D12_3,APC,10^-7,1,56,"2022_10_27, 12:48PM",
1022_A,"2022_10_27, 9:40AM",D12_3,APC,10^-7,2,47,"2022_10_27, 12:48PM",
1022_A,"2022_10_27, 9:40AM",D12_1,GN,10^-7,1,40,"2022_10_27, 12:48PM",
1022_A,"2022_10_27, 9:40AM",D12_1,GN,10^-7,2,36,"2022_10_27, 12:48PM",
1022_A,"2022_10_27, 9:40AM",D12_2,GN,10^-6,1,270,"2022_10_27, 12:48PM",
1022_A,"2022_10_27, 9:40AM",D12_2,GN,10^-6,2,261,"2022_10_27, 12:48PM",
1022_A,"2022_10_27, 9:40AM",D12_3,GN,10^-7,1,36,"2022_10_27, 12:48PM",
1022_A,"2022_10_27, 9:40AM",D12_3,GN,10^-7,2,29,"2022_10_27, 12:48PM",
1022_A,"2022_11_04, 11:33AM",D12_1,PC,10^-7,1,203,"2022_11_07, 9:14AM",
1022_A,"2022_11_04, 11:33AM",D12_1,PC,10^-7,2,178,"2022_11_07, 9:14AM",
1022_A,"2022_11_04, 11:33AM",D12_2,PC,10^-7,1,85,"2022_11_07, 9:14AM",
1022_A,"2022_11_04, 11:33AM",D12_2,PC,10^-7,2,83,"2022_11_07, 9:14AM",
1022_A,"2022_11_04, 11:33AM",D12_3,PC,10^-7,1,70,"2022_11_07, 9:14AM",
1022_A,"2022_11_04, 11:33AM",D12_3,PC,10^-7,2,95,"2022_11_07, 9:14AM",
1022_A,"2022_10_27, 9:40AM",D12_NC,APC,NA,NA,0,"2022_10_27, 12:48PM",
1022_A,"2022_10_27, 9:40AM",D12_NC,GN,NA,NA,0,"2022_10_27, 12:48PM",
1022_A,"2022_11_04, 11:33AM",D12_NC,PC,NA,NA,0,"2022_11_07, 9:14AM",
1022_A,"2022_11_01, 10:25AM",D17_1,APC,10^-7,1,183,"2022_11_01, 2:18PM",
1022_A,"2022_11_01, 10:25AM",D17_1,APC,10^-7,2,175,"2022_11_01, 2:18PM",
1022_A,"2022_11_01, 10:25AM",D17_2,APC,10^-7,1,110,"2022_11_01, 2:18PM",
1022_A,"2022_11_01, 10:25AM",D17_2,APC,10^-7,2,96,"2022_11_01, 2:18PM",
1022_A,"2022_11_01, 10:25AM",D17_3,APC,10^-7,1,177,"2022_11_01, 2:18PM",
1022_A,"2022_11_01, 10:25AM",D17_3,APC,10^-7,2,192,"2022_11_01, 2:18PM",
1022_A,"2022_11_01, 10:25AM",D17_1,GN,10^-7,1,83,"2022_11_01, 2:18PM",
1022_A,"2022_11_01, 10:25AM",D17_1,GN,10^-7,2,64,"2022_11_01, 2:18PM",
1022_A,"2022_11_01, 10:25AM",D17_2,GN,10^-7,1,59,"2022_11_01, 2:18PM",
1022_A,"2022_11_01, 10:25AM",D17_2,GN,10^-7,2,49,"2022_11_01, 2:18PM",
1022_A,"2022_11_01, 10:25AM",D17_3,GN,10^-7,1,65,"2022_11_01, 2:18PM",
1022_A,"2022_11_01, 10:25AM",D17_3,GN,10^-7,2,81,"2022_11_01, 2:18PM",
1022_A,"2022_11_09, 12:20PM",D17_1,PC,10^-7,1,348,"2022_11_09, 8:40AM",
1022_A,"2022_11_09, 12:20PM",D17_1,PC,10^-7,2,334,"2022_11_09, 8:40AM",
1022_A,"2022_11_09, 12:20PM",D17_2,PC,10^-7,1,226,"2022_11_09, 8:40AM",
1022_A,"2022_11_09, 12:20PM",D17_2,PC,10^-7,2,231,"2022_11_09, 8:40AM",
1022_A,"2022_11_09, 12:20PM",D17_3,PC,10^-7,1,361,"2022_11_09, 8:40AM",
1022_A,"2022_11_09, 12:20PM",D17_3,PC,10^-7,2,356,"2022_11_09, 8:40AM",
1022_A,"2022_11_01, 10:25AM",D17_NC,APC,NA,NA,0,"2022_11_01, 2:18PM",
1022_A,"2022_11_01, 10:25AM",D17_NC,GN,NA,NA,0,"2022_11_01, 2:18PM",
1022_A,"2022_11_09, 12:20PM",D17_NC,PC,NA,NA,0,"2022_11_09, 8:40AM",
1022_A,"2022_11_06, 11:10AM",D22_1,APC,10^-7,1,168,"2022_11_07, 9:26AM",
1022_A,"2022_11_06, 11:10AM",D22_1,APC,10^-7,2,163,"2022_11_07, 9:26AM",
1022_A,"2022_11_06, 11:10AM",D22_2,APC,10^-8,1,31,"2022_11_07, 9:26AM",
1022_A,"2022_11_06, 11:10AM",D22_2,APC,10^-8,2,21,"2022_11_07, 9:26AM",
1022_A,"2022_11_06, 11:10AM",D22_3,APC,10^-8,1,42,"2022_11_07, 9:26AM",
1022_A,"2022_11_06, 11:10AM",D22_3,APC,10^-8,2,42,"2022_11_07, 9:26AM",
1022_A,"2022_11_06, 11:10AM",D22_1,GN,10^-7,1,72,"2022_11_07, 9:26AM",
1022_A,"2022_11_06, 11:10AM",D22_1,GN,10^-7,2,76,"2022_11_07, 9:26AM",
1022_A,"2022_11_06, 11:10AM",D22_2,GN,10^-7,1,111,"2022_11_07, 9:26AM",
1022_A,"2022_11_06, 11:10AM",D22_2,GN,10^-7,2,105,"2022_11_07, 9:26AM",
1022_A,"2022_11_06, 11:10AM",D22_3,GN,10^-7,1,157,"2022_11_07, 9:26AM",
1022_A,"2022_11_06, 11:10AM",D22_3,GN,10^-7,2,165,"2022_11_07, 9:26AM",
1022_A,"2022_11_14, 2:15PM",D22_1,PC,10^-8,1,31,"2022_11_14, 3:18PM",
1022_A,"2022_11_14, 2:15PM",D22_1,PC,10^-8,2,48,"2022_11_14, 3:18PM",
1022_A,"2022_11_14, 2:15PM",D22_2,PC,10^-8,1,71,"2022_11_14, 3:18PM",
1022_A,"2022_11_14, 2:15PM",D22_2,PC,10^-8,2,68,"2022_11_14, 3:18PM",
1022_A,"2022_11_14, 2:15PM",D22_3,PC,10^-8,1,87,"2022_11_14, 3:18PM",
1022_A,"2022_11_14, 2:15PM",D22_3,PC,10^-8,2,115,"2022_11_14, 3:18PM",
1022_A,"2022_11_06, 11:10AM",D22_NC,APC,NA,NA,0,"2022_11_07, 9:26AM",
1022_A,"2022_11_06, 11:10AM",D22_NC,GN,NA,NA,0,"2022_11_07, 9:26AM",
1022_A,"2022_11_14, 2:15PM",D22_NC,PC,NA,NA,0,"2022_11_14, 3:18PM",
1022_B,"2022_10_21, 11:00AM",H_1,APC,10^-3,1,129,"2022_10_21, 12:10PM",
1022_B,"2022_10_21, 11:00AM",H_1,APC,10^-3,2,159,"2022_10_21, 12:10PM",
1022_B,"2022_10_21, 11:00AM",H_2,APC,10^-3,1,250,"2022_10_21, 12:10PM",
1022_B,"2022_10_21, 11:00AM",H_2,APC,10^-3,2,231,"2022_10_21, 12:10PM",
1022_B,"2022_10_21, 11:00AM",H_3,APC,10^-3,1,156,"2022_10_21, 12:10PM",
1022_B,"2022_10_21, 11:00AM",H_3,APC,10^-3,2,150,"2022_10_21, 12:10PM",
1022_B,"2022_10_21, 11:00AM",H_1,GN,10^-3,1,42,"2022_10_21, 12:10PM",
1022_B,"2022_10_21, 11:00AM",H_1,GN,10^-3,2,32,"2022_10_21, 12:10PM",
1022_B,"2022_10_21, 11:00AM",H_2,GN,10^-3,1,115,"2022_10_21, 12:10PM",
1022_B,"2022_10_21, 11:00AM",H_2,GN,10^-3,2,106,"2022_10_21, 12:10PM",
1022_B,"2022_10_21, 11:00AM",H_3,GN,10^-3,1,30,"2022_10_21, 12:10PM",
1022_B,"2022_10_21, 11:00AM",H_3,GN,10^-3,2,41,"2022_10_21, 12:10PM",
1022_B,"2022_10_29, 11:40AM",H_1,PC,10^-3,1,88,"2022_10_31, 9:41AM",
1022_B,"2022_10_29, 11:40AM",H_1,PC,10^-3,2,86,"2022_10_31, 9:41AM",
1022_B,"2022_10_29, 11:40AM",H_2,PC,10^-3,1,94,"2022_10_31, 9:41AM",
1022_B,"2022_10_29, 11:40AM",H_2,PC,10^-3,2,106,"2022_10_31, 9:41AM",
1022_B,"2022_10_29, 11:40AM",H_3,PC,10^-3,1,96,"2022_10_31, 9:41AM",
1022_B,"2022_10_29, 11:40AM",H_3,PC,10^-3,2,103,"2022_10_31, 9:41AM",
1022_B,"2022_10_21, 11:00AM",H_NC,APC,NA,NA,0,"2022_10_21, 12:10PM",
1022_B,"2022_10_21, 11:00AM",H_NC,GN,NA,NA,0,"2022_10_21, 12:10PM",
1022_B,"2022_10_29, 11:40AM",H_NC,PC,NA,NA,0,"2022_10_31, 9:41AM",
1022_B,"2022_10_27, 12:30PM",DI_1,APC,10^-5,1,42,"2022_10_27, 12:53PM",
1022_B,"2022_10_27, 12:30PM",DI_1,APC,10^-5,2,21,"2022_10_27, 12:53PM",
1022_B,"2022_10_27, 12:30PM",DI_2,APC,10^-5,1,70,"2022_10_27, 12:53PM",
1022_B,"2022_10_27, 12:30PM",DI_2,APC,10^-5,2,84,"2022_10_27, 12:53PM",
1022_B,"2022_10_27, 12:30PM",DI_3,APC,10^-5,1,29,"2022_10_27, 12:53PM",
1022_B,"2022_10_27, 12:30PM",DI_3,APC,10^-5,2,25,"2022_10_27, 12:53PM",
1022_B,"2022_10_27, 12:30PM",DI_1,GN,10^-4,1,211,"2022_10_27, 12:53PM",
1022_B,"2022_10_27, 12:30PM",DI_1,GN,10^-4,2,210,"2022_10_27, 12:53PM",
1022_B,"2022_10_27, 12:30PM",DI_2,GN,10^-5,1,37,"2022_10_27, 12:53PM",
1022_B,"2022_10_27, 12:30PM",DI_2,GN,10^-5,2,36,"2022_10_27, 12:53PM",
1022_B,"2022_10_27, 12:30PM",DI_3,GN,10^-4,1,172,"2022_10_27, 12:53PM",
1022_B,"2022_10_27, 12:30PM",DI_3,GN,10^-4,2,204,"2022_10_27, 12:53PM",
1022_B,"2022_11_04, 11:33AM",DI_1,PC,10^-5,1,58,"2022_11_07, 9:14AM",
1022_B,"2022_11_04, 11:33AM",DI_1,PC,10^-5,2,52,"2022_11_07, 9:14AM",
1022_B,"2022_11_04, 11:33AM",DI_2,PC,10^-5,1,93,"2022_11_07, 9:14AM",
1022_B,"2022_11_04, 11:33AM",DI_2,PC,10^-5,2,103,"2022_11_07, 9:14AM",
1022_B,"2022_11_04, 11:33AM",DI_3,PC,10^-5,1,55,"2022_11_07, 9:14AM",
1022_B,"2022_11_04, 11:33AM",DI_3,PC,10^-5,2,38,"2022_11_07, 9:14AM",
1022_B,"2022_10_27, 12:30PM",DI_NC,APC,NA,NA,0,"2022_10_27, 12:53PM",
1022_B,"2022_10_27, 12:30PM",DI_NC,GN,NA,NA,0,"2022_10_27, 12:53PM",
1022_B,"2022_11_04, 11:33AM",DI_NC,PC,NA,NA,0,"2022_11_07, 9:14AM",
1022_B,"2022_10_31, 12:38PM",D7_1,APC,10^-6,1,95,"2022_10_31, 5:36PM",
1022_B,"2022_10_31, 12:38PM",D7_1,APC,10^-6,2,98,"2022_10_31, 5:36PM",
1022_B,"2022_10_31, 12:38PM",D7_2,APC,10^-6,1,148,"2022_10_31, 5:36PM",
1022_B,"2022_10_31, 12:38PM",D7_2,APC,10^-6,2,165,"2022_10_31, 5:36PM",
1022_B,"2022_10_31, 12:38PM",D7_3,APC,10^-6,1,64,"2022_10_31, 5:36PM",
1022_B,"2022_10_31, 12:38PM",D7_3,APC,10^-6,2,60,"2022_10_31, 5:36PM",
1022_B,"2022_10_31, 12:38PM",D7_1,GN,10^-6,1,62,"2022_10_31, 5:36PM",
1022_B,"2022_10_31, 12:38PM",D7_1,GN,10^-6,2,62,"2022_10_31, 5:36PM",
1022_B,"2022_10_31, 12:38PM",D7_2,GN,10^-6,1,96,"2022_10_31, 5:36PM",
1022_B,"2022_10_31, 12:38PM",D7_2,GN,10^-6,2,101,"2022_10_31, 5:36PM",
1022_B,"2022_10_31, 12:38PM",D7_3,GN,10^-6,1,28,"2022_10_31, 5:36PM",
1022_B,"2022_10_31, 12:38PM",D7_3,GN,10^-6,2,49,"2022_10_31, 5:36PM",
1022_B,"2022_11_08, 11:30AM",D7_1,PC,10^-6,1,200,"2022_11_08, 1:18PM",
1022_B,"2022_11_08, 11:30AM",D7_1,PC,10^-6,2,198,"2022_11_08, 1:18PM",
1022_B,"2022_11_08, 11:30AM",D7_2,PC,10^-6,1,360,"2022_11_08, 1:18PM",
1022_B,"2022_11_08, 11:30AM",D7_2,PC,10^-6,2,371,"2022_11_08, 1:18PM",
1022_B,"2022_11_08, 11:30AM",D7_3,PC,10^-6,1,115,"2022_11_08, 1:18PM",
1022_B,"2022_11_08, 11:30AM",D7_3,PC,10^-6,2,99,"2022_11_08, 1:18PM",
1022_B,"2022_10_31, 12:38PM",D7_NC,APC,NA,NA,0,"2022_10_31, 5:36PM",
1022_B,"2022_10_31, 12:38PM",D7_NC,GN,NA,NA,0,"2022_10_31, 5:36PM",
1022_B,"2022_11_08, 11:30AM",D7_NC,PC,NA,NA,0,"2022_11_08, 1:18PM",
1022_B,"2022_11_05, 10:20AM",D12_1,APC,10^-7,1,39,"2022_11_07, 9:18AM",
1022_B,"2022_11_05, 10:20AM",D12_1,APC,10^-7,2,48,"2022_11_07, 9:18AM",
1022_B,"2022_11_05, 10:20AM",D12_2,APC,10^-6,1,160,"2022_11_07, 9:18AM",
1022_B,"2022_11_05, 10:20AM",D12_2,APC,10^-6,2,160,"2022_11_07, 9:18AM",
1022_B,"2022_11_05, 10:20AM",D12_3,APC,10^-7,1,62,"2022_11_07, 9:18AM",
1022_B,"2022_11_05, 10:20AM",D12_3,APC,10^-7,2,64,"2022_11_07, 9:18AM",
1022_B,"2022_11_05, 10:20AM",D12_1,GN,10^-7,1,29,"2022_11_07, 9:18AM",
1022_B,"2022_11_05, 10:20AM",D12_1,GN,10^-7,2,28,"2022_11_07, 9:18AM",
1022_B,"2022_11_05, 10:20AM",D12_2,GN,10^-6,1,83,"2022_11_07, 9:18AM",
1022_B,"2022_11_05, 10:20AM",D12_2,GN,10^-6,2,99,"2022_11_07, 9:18AM",
1022_B,"2022_11_05, 10:20AM",D12_3,GN,10^-7,1,51,"2022_11_07, 9:18AM",
1022_B,"2022_11_05, 10:20AM",D12_3,GN,10^-7,2,35,"2022_11_07, 9:18AM",
1022_B,"2022_11_13, 11:20AM",D12_1,PC,10^-7,1,154,,
1022_B,"2022_11_13, 11:20AM",D12_1,PC,10^-7,2,129,,
1022_B,"2022_11_13, 11:20AM",D12_2,PC,10^-7,1,48,,
1022_B,"2022_11_13, 11:20AM",D12_2,PC,10^-7,2,38,,
1022_B,"2022_11_13, 11:20AM",D12_3,PC,10^-7,1,150,,
1022_B,"2022_11_13, 11:20AM",D12_3,PC,10^-7,2,166,,
1022_B,"2022_11_05, 10:20AM",D12_NC,APC,NA,NA,0,"2022_11_07, 9:18AM",
